title,description,image,size,price
product1,United Colors of Benetton Men Brown Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6487723/2018/6/2/317819f5-e61b-4168-8a83-a493cbea3dab1527927406313-United-Colors-of-Benetton-Men-Wallets-6301527927406181-1.jpg",Height: 9 cm,364.69
product1,Carlton London Men Black Leather Formal Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674307/2018/12/15/21be8e50-68ef-48eb-bd6c-aed552db38d11544859619220-Carlton-London-Men-Belt (= product1)s-1161544859618869-1.jpg",Width: 3.5 cm,6.92
product1,Nike Unisex Purple Solid Los Angeles Lakers Snapback Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7616680/2018/12/7/352b99e5-cfc4-4c57-987a-836814122f0b1544175885040-Nike-Unisex-Purple-Solid-Los-Angeles-Lakers-Snapback-Cap (= product2)-104-1.jpg",,502.54
product1,Kook N Keech Star Wars Men Orange & Black Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/880953/2015/8/25/11440493171501-Kook-N-Keech-Disney-Men-Orange-Star-Wars-Cap (= product2)-1361440493171251-1.jpg",,117.11
product1,WildHorn Men Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1410366/2016/6/27/11467013471426-WildHorn-Men-Accessory-Gift-Set-7231467013471303-1.jpg",Wallet,97.44
product1,Sportigoo Men Black & White Solid Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7568037/2018/10/8/ed8b1940-90de-40b4-a753-420a19f858ac1538980267687-Sportigoo-Men-Black--White-Solid-Baseball-Cap (= product2)-1991538980267572-1.jpg",,159.42
product1,ADIDAS Unisex Charcoal Grey C40 CLMCH Self Design Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6702278/2018/7/11/c040ef1e-9a74-45f3-b0fe-0d358bad3a471531294032866-Adidas-Unisex-Charcoal-Grey-C40-CLMCH-Self-Design-Baseball-Cap (= product2)-6331531294032757-1.jpg",,56.67
product1,Kook N Keech Superman Men Blue Denim Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1844244/2017/5/8/11494221971616-Kook-N-Keech-Superman-Men-Cap (= product2)s-6231494221971337-1.jpg",,502.54
product1,Kara Men Tan Brown Textured Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7978843/2018/11/27/e2708f28-72fd-4957-8e10-ad2ece23be621543298671200-Tan-Belt (= product1)-8451543298671144-1.jpg",Width: 3.5 cm,263.33
product1,ADIDAS Unisex White C40 5P CLMLT CA Solid Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6702281/2018/7/11/f3899744-4219-44df-b0d9-a630683c56861531294040218-Adidas-Unisex-White-Solid-C40-5P-CLMLT-CA-Baseball-Cap (= product2)-9611531294040154-1.jpg",,31.79
product1,Woodland Men Tan Brown Two Fold Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2017193/2018/1/24/11516771147901-Wallet-4111516771147860-1.jpg",Height: 9 cm,502.54
product1,Puma Unisex Navy Blue Solid Baseball Cap (= product2) 2178101,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7333902/2018/12/7/47851600-b4f6-4083-9925-617b3085a2a31544187040472-Puma-Unisex-Black--Bronze-Toned-Solid-Baseball-Cap (= product2)-332154418-1.jpg",,159.42
product1,Teakwood Leathers Men Black & Brown Reversible Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1158687/2016/7/29/11469774622030-Teakwood-Leathers-Men-Black--Brown-Reversible-Leather-Belt (= product1)-291469774621809-1.jpg",,35.84
product1,Woodland Men Black Leather Solid Three Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7030038/2018/8/21/e302951d-3e10-41df-a262-fba6fb444e2e1534829239613-Woodland-Men-Wallets-2421534829239466-1.jpg",Height: 12 cm,6.92
product1,Tommy Hilfiger Men Black & Brown Textured Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2241358/2018/1/5/11515133015071-Tommy-Hilfiger-Men-Black--Brown-Textured-Reversible-Belt (= product1)-8381515133015038-1.jpg",Width: 4 cm,159.42
product1,Tommy Hilfiger Men Black Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7264144/2018/11/26/d17fd554-7aac-4898-9749-d4f6501d6cff1543215035778-Tommy-Hilfiger-Men-Wallets-8191543215035221-1.jpg",Height: 9 cm,524.96
product1,Nike Unisex Black Arobill Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1721777/2017/1/31/11485867373972-Nike-Unisex-Black-Arobill-Cap (= product2)-2511485867373913-1.jpg",,35.84
product1,Pacific Gold Men Black & Brown Reversible Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/997915/2015/9/28/11443425990471-Pacific-Gold-Men-Belt (= product1)s-6551443425990328-1.jpg",,263.33
product1,ADIDAS Unisex Blue Printed Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7587159/2018/12/5/f10fd36b-47e4-4f0e-8423-d5829d4cfb5c1543987055970-Adidas-Unisex-Wallets-8221543987054693-1.jpg",Height: 13 cm ,31.79
product1,Being Human Clothing Brown Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1593580/2016/11/9/11478671096789-Being-Human-Men-Belt (= product1)s-1971478671096677-1.jpg",,159.42
product1,CHRISTOPOLO Men Black & Brown Solid Reversible Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/10/31/8ae6d8d2-350d-4701-b4eb-9890ff0ccd051540930390621-1.jpg",Width: 3.5 cm,524.96
product1,United Colors of Benetton Men Black Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489409/2019/1/23/92099336-f60d-46c0-8caa-189578ac3eea1548225175525-United-Colors-of-Benetton-Men-Belt (= product1)s-8971548225175128-1.jpg",Width: 3.5 cm,31.79
product1,Louis Philippe Men Yellow Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8420963/2019/1/24/1b796dda-ad6a-46e1-b228-ca168b873aa61548325675111-Louis-Philippe-Men-Yellow-Accessory-Gift-Set-260154832567449-1.jpg",Tie: 1.47 m,56.67
product1,Leather Zentrum Unisex Tan Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2075323/2017/9/5/11504603631804-LEATHER-ZENTRUM-TAN-LEATHER-CARD-HOLDER-5171504603631562-1.jpg",Height: 8.2 cm,159.42
product1,Leather Zentrum Men Tan Brown Solid Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1867131/2017/5/18/11495104579039-Leather-Zentrum-Men-Wallets-9381495104579284-1.jpg",Height: 9.5 cm,31.79
product1,Nike Unisex Blue FCB U NK H86 Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1865351/2017/6/6/11496749536817-Nike-Unisex-Blue-FCB-U-NK-H86-Cap (= product2)-9801496749535889-1.jpg",,35.84
product1,HRX by Hrithik Roshan Men Grey & Blue Colourblocked Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2178505/2018/2/24/11519466473739-HRX-by-Hrithik-Roshan-Men-Cap (= product2)s-3771519466473635-1.jpg",,6.92
product1,Carlton London Men Black & Brown Solid Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674212/2018/12/17/e55faac9-972b-432c-9539-0dc7f5ee53e41545030383906-Carlton-London-Men-Black--Brown-Solid-Reversible-Belt (= product1)-950154-1.jpg",Width: 5 cm,502.54
product1,Louis Philippe Men Black Textured Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7078091/2018/8/21/e0e8dcdb-bee4-45ed-b3b1-fa00b7a01a661534829124499-Louis-Philippe-Men-Belt (= product1)s-6351534829124137-1.jpg",Width: 3 cm,364.69
product1,Tommy Hilfiger Men Black Solid Genuine Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7409340/2018/12/18/05f64faa-2074-4df0-80e4-b2f4b2a7826f1545112436400-Tommy-Hilfiger-Men-Wallets-4661545112435919-1.jpg",Height: 9.5 cm,97.44
product1,Nike Unisex Black NSW H86 Essential Swh Solid Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2364379/2018/2/14/11518605615736-Nike-Unisex-Cap (= product2)s-3901518605615610-1.jpg",,117.11
product1,Louis Philippe Purple & Blue Silk Woven Design Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8421009/2019/2/8/e41a621a-fa49-4dba-92c1-47cc1e910aa31549613038205-Louis-Philippe-Purple-Woven-Design-Broad-Tie-280154961303746-1.jpg",Length: 1.48 m,6.92
product1,Blacksmith Men Black Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2141624/2017/9/26/11506409408377-Blacksmith-Slim-Black-Tie-For-Men-2971506409407169-1.jpg",Length: 152 cm,524.96
product1,BuckleUp Men White Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2248869/2017/11/16/11510808948701-BuckleUp-Men-White-Accessory-Gift-Set-6991510808948558-1.jpg",Dimension: 43 cm x 43 cm,524.96
product1,Woodland Men Black Leather Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7030039/2018/8/21/c5ef87d7-bede-4f68-9d53-609e97dfc9231534827805069-Woodland-Men-Wallets-7121534827804936-1.jpg",Height: 10.5 cm,90.93
product1,Roadster Men Black Solid Two Fold Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4452101/2018/8/9/99e9774e-60d0-4b96-9c43-2b083255d6c21533797327301-Roadster-Men-Wallets-7331533797326648-1.jpg",Height: 9 cm,31.79
product1,United Colors of Benetton Men Brown & Navy Blue Colourblocked Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489067/2019/1/22/cbaf274a-9439-4964-8884-3a01c4aeb4761548139370379-United-Colors-of-Benetton-Men-Tan-Colourblocked-Two-Fold-Wal-1.jpg",Height: 10 cm,97.44
product1,ADIDAS Originals Unisex Black Solid Snapback Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819479/2018/12/17/12e1665d-45b9-47b9-b979-13a20254c11f1545032699884-Adidas-Originals-Unisex-Cap (= product2)s-8361545032699605-1.jpg",,35.84
product1,Alvaro Castagnino Men Blue Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7926167/2018/12/7/32b0a332-37a0-4ee4-8525-0b0cc1dc53f01544174291208-Alvaro-Castagnino-Men-Blue-Accessory-Gift-Set-15154417429040-1.jpg",Tie length: 1.45 meters,6.92
product1,Puma Unisex Black Solid Style Military Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2445473/2018/2/13/11518512580193-Style-Military-Cap (= product2)-4401518512580008-1.jpg",,97.44
product1,Harley-Davidson Men Black & Grey Colourblocked Beanie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8015525/2018/12/14/55c1fab4-f761-437a-8fbc-c560659202181544768534361-Harley-Davidson-Men-Hat-3441544768533809-1.jpg",,159.42
product1,Levis Men Brown Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7097106/2018/11/20/d69f36fc-d9f0-4a94-84e4-0ad8bfb700261542706839039-Levis-Men-Belt (= product1)s-1211542706838933-1.jpg",Width: 4 cm,31.79
product1,FabSeasons Unisex Black Beanie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1767006/2017/2/17/11487323427613-FabSeasons-Unisex-Cap (= product2)s-9801487323427308-1.jpg",,117.11
product1,WildHorn Men Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1364078/2016/5/26/11464253880568-WildHorn-Men-Accessory-Gift-Set-6331464253880388-1.jpg",,90.93
product1,United Colors of Benetton Men Brown Solid Two Fold Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8488979/2019/1/22/37b70283-43ce-4bd9-8449-a6ba38650a2a1548139393169-United-Colors-of-Benetton-Men-Brown-Solid-Two-Fold-Wallet-15-1.jpg",Height: 10 cm,263.33
product1,Harvard Men Multicoloured Striped Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1707853/2018/1/10/11515564421867-Harvard-Men-Belt (= product1)s-4401515564421837-1.jpg",Width: 4 cm,90.93
product1,WildHorn Men Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1410382/2016/6/27/11467005425078-WildHorn-Men-Accessory-Gift-Set-7621467005424939-1.jpg",Wallet:,31.79
product1,Tommy Hilfiger Men Blue Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7235818/2018/9/17/e0da8466-f68d-44db-aaa9-42d824d1086a1537162343859-Tommy-Hilfiger-Men-Belt (= product1)s-3321537162343404-1.jpg",Width: 5 cm,502.54
product1,Allen Solly Men Tan Solid Two Fold Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8527099/2019/2/4/d0ec8b83-48b6-4fd5-a6fc-81e969e084d01549261898303-Allen-Solly-Men-Tan-Solid-Two-Fold-Genuine-Leather-Wallet-80-1.jpg",Height: 9 cm,364.69
product1,NOISE Unisex Grey Pack of 2 Beanies,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1728185/2017/1/18/11484731754449-NOISE-Unisex-Cap (= product2)s-1441484731754135-1.jpg",,159.42
product1,PUMA Unisex White ESS Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1218951/2016/9/27/11474969092159-PUMA-Unisex-White-ESS-Cap (= product2)-2841474969092107-1.jpg",,159.42
product1,Being Human Men Black Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7200220/2018/10/3/d190f4af-fc81-45e5-b4b3-7c3378e1073d1538567575425-Being-Human-Men-Black-Solid-Belt (= product1)-5391538567575193-1.jpg",Width:,31.79
product1,Carlton London Men Brown Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674115/2018/12/14/e37a6ebf-06cc-4fd4-a572-f15e50b16ec21544786761760-Carlton-London-Men-Belt (= product1)s-1821544786761340-1.jpg",Width: 3.5 cm,6.92
product1,Mast & Harbour Men Black Textured Two Fold Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4452094/2018/8/9/801ca6f3-0f5f-415e-a5f8-dca2875565de1533797268958-Mast--Harbour-Men-Wallets-8771533797268280-1.jpg",Height: 9 cm,90.93
product1,HRX by Hrithik Roshan Men Black Embroidered Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2178523/2018/1/18/11516261474184-HRX-by-Hrithik-Roshan-Men-Black-Embroidered-Baseball-Cap (= product2)-1671516261474199-1.jpg",,502.54
product1,FabSeasons Men Beige Checked Scarf,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6611130/2018/6/4/8404dd87-17a8-4823-8b8f-a28abd8253af1528103937129-na-4531528103936980-1.jpg",Length: 2 m,90.93
product1,Being Human Men Brown Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/5392683/2018/5/24/4b59049d-4217-4112-bcf9-46de65350e4a1527147355580-Being-Human-Men-Wallets-1731527147355512-1.jpg",Height: 9.5 cm,56.67
product1,CARLTON Unisex Blue & Grey Colourblocked Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1602975/2016/11/17/11479383400137-CARLTON-Unisex-Blue--Grey-Colourblocked-Genuine-Leather-Wallet-3501479383400072-1.jpg",Height:��9 cm,524.96
product1,HARVARD Men Navy Baseball Champs Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/650260/HARVARD-Men-Navy-Baseball-Champs-Cap (= product2)_1_e73b629315bc802c18e3323c2ce85f2f.jpg",,159.42
product1,ADIDAS Originals Unisex Grey & Black Classic Camouflage Print Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819467/2018/12/17/c302cbec-6f41-49b3-904c-101a1529219b1545031577793-Adidas-Originals-Unisex-Cap (= product2)s-7841545031576965-1.jpg",,263.33
product1,Alvaro Castagnino Men Blue Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7926221/2018/12/7/3e51056f-d0c6-4710-8dd1-e1670dc12b8c1544175635778-Alvaro-Castagnino-Men-Blue-Accessory-Gift-Set-61115441756346-1.jpg",Tie: 145 cm X 7.5 cm,35.84
product1,Louis Philippe Men Brown & Black Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8420541/2019/1/22/320ed42f-6184-4b82-b89a-0162d4d3ce271548156167664-Louis-Philippe-Men-Brown--Black-Solid-Belt (= product1)-1001548156167340-1.jpg",Width: 3.5 cm,56.67
product1,Tommy Hilfiger Men Brown Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1548610/2016/9/30/11475220081170-Tommy-Hilfiger-Men-Belt (= product1)s-1611475220081107-1.jpg",,90.93
product1,HRX by Hrithik Roshan Unisex Grey Solid Beanie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7157908/2019/1/7/c1707d20-96d8-40c4-9c6e-998d6f980bd21546846145114-HRX-by-Hrithik-Roshan-Unisex-Grey-Solid-Beanie-1115468461434-1.jpg",,502.54
product1,Roadster Men Brown Solid Genuine Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4452108/2018/8/9/a95799b7-fef1-4df1-8ef9-3788c151b7761533795810126-Roadster-Men-Wallets-4361533795809286-1.jpg",Height: 11 cm,117.11
product1,Harley-Davidson Men Black Printed Snapback Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2396237/2018/1/24/11516771852901-Harley-Davidson-Men-Cap (= product2)s-5371516771852807-1.jpg",,31.79
product1,HRX by Hrithik Roshan Unisex Charcoal Grey Printed Beanie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7157904/2019/1/7/131a1ae1-4dd1-4221-91ca-d01f8db0b42d1546842216280-HRX-by-Hrithik-Roshan-Unisex-Charcoal-Grey-Printed-Beanie-45-1.jpg",,97.44
product1,Puma Unisex Black Solid Visor Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8084655/2019/1/8/3701f5c7-5eaf-4979-ad6c-6f467bd298db1546931277581-Puma-Unisex-Cap (= product2)s-3391546931276997-1.jpg",,31.79
product1,Being Human Men Black Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/5415698/2018/5/28/b690be8d-f485-4abf-a646-edcb86b749581527499675752-Being-Human-Men-Black-Solid-Belt (= product1)-6111527499675697-1.jpg",Size 81CM/30,56.67
product1,Louis Philippe Men Red Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7563107/2018/10/26/484f6a98-7fa2-44a1-b03d-e6d0cbbb9dfb1540555940786-Louis-Philippe-Men-Ties-9661540555940649-1.jpg",Necktie : 1.48 m x 6 cm,35.84
product1,Gauge Machine Men Tan Brown Solid Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8487601/2019/1/21/9744a71f-931d-484f-a689-995421a103d31548072953232-Gauge-Machine-Men-Wallets-9181548072952680-1.jpg",Height: 9 cm,35.84
product1,Carlton London Men Brown Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674188/2018/12/15/67449bff-cb8d-4058-b44b-ca3146a2b4ba1544860362577-Carlton-London-Men-Belt (= product1)s-6241544860361991-1.jpg",Width: 3.5 cm,90.93
product1,Tommy Hilfiger Men Black Leather Textured Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8387403/2019/1/25/e98ce5f5-9728-4eb3-a0e0-5e8b40d97ba81548406375031-Tommy-Hilfiger-Men-Black-Leather-Textured-Belt (= product1)-4461548406374-1.jpg",Width: 3.5 cm,56.67
product1,Da Milano Men Brown Self Design Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/1/5/7e34f38e-df83-4891-9260-c06c2a7938961546649974663-1.jpg",Height:10.16cm,6.92
product1,Puma Unisex Grey Solid Metal Cat Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2445467/2018/2/13/11518512521843-Puma-Unisex-Grey-Solid-Snapback-Cap (= product2)-1581518512521667-1.jpg",,6.92
product1,Blueberry Men Navy Blue Solid Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8528677/2019/1/28/f63dc0dd-c358-4ba5-8b64-6e020e1d9ed81548672995206-Blueberry-Men-Navy-Blue-Solid-Baseball-Cap (= product2)-5061548672994695-1.jpg",,159.42
product1,Carlton London Men Black & Brown Solid Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674306/2018/12/14/bcdef0b7-9005-498a-a9da-bec66f8a28e21544787140563-Carlton-London-Men-Belt (= product1)s-2951544787140101-1.jpg",Width: 3.5 cm,90.93
product1,Tommy Hilfiger Men Navy Blue Printed Two Fold Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7469599/2018/10/8/cb427cde-3693-4bd1-bdfa-bed131d078851538975837356-Tommy-Hilfiger-Men-Wallets-3351538975836085-1.jpg",Height: 9.2 cm,502.54
product1,Tossido Black & White Colourblocked Bow Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6543932/2018/5/25/ddfbe1a5-83c4-46b5-9431-4542c9d071ba1527241146280-na-221527241146136-1.jpg",Length: 11 cm,56.67
product1,Hidesign Men Black Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2395246/2018/2/1/11517476521754-SB-017SC-MELBOURNE-RANCH-BLACK-841517476521723-1.jpg",Height: 9.5 cm,263.33
product1,ZIDO Black & White Solid Bow Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2446673/2018/2/2/11517548892221-Na-4981517548892134-1.jpg",,117.11
product1,Mbira Brown Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/23/d75867a5-8e67-4fd3-910f-c00aca75fa511542981658456-1.jpg",,263.33
product1,Kook N Keech Batman Men Black & Grey Batman Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1844254/2017/5/5/11493983339866-Kook-N-Keech-Batman-Men-Cap (= product2)s-3821493983339677-1.jpg",,31.79
product1,Pacific Gold Men Black Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/869440/Pacific-Gold-Men-Belt (= product1)s_1_67729a482a30f41c50b8f5be7cfdc83d.jpg",,117.11
product1,Louis Philippe Men Black Solid Genuine Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2593271/2018/4/6/11523000040673-Louis-Philippe-Men-Wallets-9401523000040547-1.jpg",Height: 9.5 cm,31.79
product1,Allen Solly Men Brown Solid Two Fold Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8527013/2019/2/4/a3078d55-9371-48d5-b278-a3d70379ba971549261853031-Allen-Solly-Men-Brown-Solid-Two-Fold-Genuine-Leather-Wallet--1.jpg",Height: 9 cm,159.42
product1,Mast & Harbour Men Brown & Black Textured Two Fold Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4452095/2018/8/9/c338016a-f47b-4366-a5f7-7ffe4cd9e2741533797281715-Mast--Harbour-Men-Wallets-9561533797280751-1.jpg",Height: 9 cm,364.69
product1,United Colors of Benetton Men Brown Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489189/2019/1/22/b75cbaae-3685-4de9-8934-a18d24455b611548155208101-United-Colors-of-Benetton-Men-Brown-Solid-Belt (= product1)-8861548155207-1.jpg",Width: 3 cm,31.79
product1,Teakwood Leathers Men Black & Brown Reversible Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1158691/2016/7/29/11469774643609-Teakwood-Leathers-Men-Black--Brown-Reversible-Leather-Belt (= product1)-3631469774643572-1.jpg",,117.11
product1,Woodland Men Blue Solid Two Fold Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7030265/2019/1/30/9dc561a6-3c87-4fa1-97b3-b13efca2a19b1548827807044-Woodland-Men-Wallets-4491548827805810-1.jpg",Height: 11 cm,524.96
product1,Louis Philippe Men Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8363657/2019/1/7/ec00e6bb-ae04-4ee1-a226-7571cc1918de1546855792709-Louis-Philippe-Men-Accessory-Gift-Set-4991546855791913-1.jpg",Belt (= product1) width: 5 cm,56.67
product1,Eske Men Black Leather Bifold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8543415/2019/2/15/9ebfea6e-e0a3-4f0b-b8f2-f514c94335b51550227926393-Eske-Men-Black-Leather-Bifold-Wallet-3701550227926258-1.jpg",,31.79
product1,Pacific Gold Men Black Genuine Leather Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7806649/2018/11/19/b0602137-32b8-4404-9127-835f7fddfc0a1542621387574-Belt (= product1)-971542621387491-1.jpg",Length: 1.016 m,31.79
product1,Roadster Men Brown Handmade Vintage Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1650539/2017/2/17/11487326022045-Roadster-Men-Belt (= product1)s-2851487326021914-1.jpg",,56.67
product1,Louis Philippe Blue Printed Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8363671/2019/1/7/a6ff9b5e-c3ff-4d65-812f-1ca5597736fe1546858146705-Louis-Philippe-Blue-Printed-Broad-Tie-1111546858145711-1.jpg",,524.96
product1,Louis Philippe Men Black Solid Two Fold Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8420965/2019/1/21/9d3762b9-bab7-40ab-93a7-4205168203d41548075049546-Louis-Philippe-Men-Black-Solid-Two-Fold-Genuine-Leather-Wall-1.jpg",Height: 9 cm,90.93
